id,time,province,county,city,area,neighborhood,title,type,price,parking,rooms,sqrm,floor,surface,elevator,tag,img,url
96563982,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Chalet en avenida del Maresme, Arenys de Munt",venta,290000,0,5,219,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/18/e3/1a/1070847703.jpg,https://www.idealista.com/inmueble/96563982/
99359241,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Chalet en Arenys de Munt,venta,379000,0,4,146,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/8e/0e/77/1091604370.jpg,https://www.idealista.com/inmueble/99359241/
100287571,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Casa o chalet independiente en calle Pere Gili, Arenys de Munt",venta,570000,1,5,296,None,None,None,Villa,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/33/20/10/1076432040.jpg,https://www.idealista.com/inmueble/100287571/
95396029,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Casa o chalet independiente en Arenys de Munt,venta,850000,0,9,340,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/cc/73/99/1085797204.jpg,https://www.idealista.com/inmueble/95396029/
95833891,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Masía en Arenys de Munt,venta,865000,0,10,542,None,None,None,Masia,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/5c/7b/76/1078103041.jpg,https://www.idealista.com/inmueble/95833891/
99197499,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Estudio en avenida Sant Jordi, 29, Arenys de Munt",venta,560000,0,4,Bajo sin ascen,None,None,None,Loft,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/09/60/1a/1036330857.jpg,https://www.idealista.com/inmueble/99197499/
100784304,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Chalet en Arenys de Munt,venta,499300,0,5,289,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/8d/37/b7/1098761839.jpg,https://www.idealista.com/inmueble/100784304/
83888718,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Chalet adosado en Arenys de Munt,venta,126000,1,3,153,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/db/93/d4/1099865750.jpg,https://www.idealista.com/inmueble/83888718/
100656198,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Piso en Arenys de Munt,venta,110000,0,3,93,None,outdoor,0,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/4f/e7/f1/1094777617.jpg,https://www.idealista.com/inmueble/100656198/
88888384,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Casa o chalet independiente en calle Joan Portabella, 22, Arenys de Munt",venta,580000,1,8,1232,None,None,None,Villa,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/b3/62/62/757934606.jpg,https://www.idealista.com/inmueble/88888384/
97663850,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Casa de pueblo en carretera Sant Celoni, Arenys de Munt",venta,549000,1,5,365,None,None,None,Masia,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/c4/eb/b9/1000270129.jpg,https://www.idealista.com/inmueble/97663850/
100864852,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Chalet adosado en calle Batlle Trias, Arenys de Munt",venta,499300,1,5,289,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/41/2b/2a/1101500857.jpg,https://www.idealista.com/inmueble/100864852/
100753680,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Piso en avenida Sant Carles, Arenys de Munt",venta,97000,0,3,72,1,outdoor,0,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/08/93/c7/1097843211.jpg,https://www.idealista.com/inmueble/100753680/
96757087,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Masía en avenida del Remei, Arenys de Munt",venta,2500000,0,12,1046,None,None,None,Lujo,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/b4/5b/d3/955717410.jpg,https://www.idealista.com/inmueble/96757087/
100583752,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Piso en Arenys de Munt,venta,192000,0,2,93,None,outdoor,1,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/1a/9b/30/1092576382.jpg,https://www.idealista.com/inmueble/100583752/
91894639,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Casa o chalet independiente en calle els Ametllers, Arenys de Munt",venta,360000,0,5,200,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ae/82/1b/825853833.jpg,https://www.idealista.com/inmueble/91894639/
100918122,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Finca rústica en calle de la Gauxa, Arenys de Munt",venta,365000,1,4,212,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/83/8d/16/1103760105.jpg,https://www.idealista.com/inmueble/100918122/
100470286,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Piso en calle de la Generalitat, Arenys de Munt",venta,340000,1,5,178,3,outdoor,1,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/a0/e8/f4/1088263177.jpg,https://www.idealista.com/inmueble/100470286/
